order_id,date,category,brand,unit_price,quantity,discount_pct,revenue,profit,profit_margin_pct,city,channel,payment_method,customer_segment,returned,customer_rating
ORD1687,2024-02-28,Grocery,ITC,751.43,1,30,447.1,108.2,24.2,Pune,In-Store,EMI,VIP,0,3.8
ORD1029,2024-02-28,Sports,Nike,2186.84,2,0,3717.63,1226.82,33.0,Jaipur,Online,EMI,New,0,4.9
ORD1739,2024-02-28,Clothing,Nike,791.31,1,10,605.35,134.39,22.2,Pune,Online,UPI,Regular,0,4.8
ORD2855,2024-02-28,Beauty,Nykaa,502.79,2,10,769.27,136.93,17.8,Ahmedabad,Mobile App,Debit Card,Regular,0,3.7
ORD1916,2024-02-28,Beauty,Lakme,2403.17,5,0,10213.47,2563.58,25.1,Chennai,In-Store,UPI,Premium,0,4.1
ORD5409,2024-02-29,Grocery,ITC,768.88,2,0,1307.1,401.28,30.7,Ahmedabad,In-Store,UPI,Regular,0,
ORD2776,2024-02-29,Clothing,Levi's,2639.29,4,10,8076.23,2753.99,34.1,Chennai,Online,Credit Card,Regular,0,
ORD2433,2024-02-29,Electronics,Samsung,36686.9,2,5,59249.34,14042.09,23.7,Mumbai,Online,EMI,Premium,0,3.1
ORD5518,2024-02-29,Grocery,Patanjali,290.8,2,10,444.92,72.97,16.4,Jaipur,In-Store,Debit Card,Premium,0,4.8
ORD5680,2024-02-29,Electronics,Xiaomi,48052.9,1,0,40844.97,10374.62,25.4,Pune,Mobile App,Credit Card,Regular,0,3.7
ORD2934,2024-02-29,Clothing,Levi's,2707.1,1,15,1955.88,201.46,10.3,Delhi,Mobile App,UPI,Premium,0,4.9
ORD1683,2024-02-29,Clothing,Levi's,3380.21,1,20,2298.54,422.93,18.4,Delhi,Online,EMI,Regular,1,
ORD4887,2024-03-01,Grocery,ITC,248.18,2,15,421.91,75.1,17.8,Ahmedabad,Online,EMI,VIP,0,3.4
ORD3173,2024-03-01,Grocery,ITC,640.48,2,0,1280.96,103.76,8.1,Hyderabad,In-Store,UPI,VIP,0,
ORD4879,2024-03-01,Sports,Nike,6810.2,2,10,12258.36,2181.99,17.8,Kolkata,In-Store,UPI,Premium,1,
ORD2044,2024-03-01,Beauty,Dove,2116.22,4,10,7618.39,1965.54,25.8,Lucknow,In-Store,UPI,Premium,1,4.0
ORD3115,2024-03-01,Beauty,Lakme,2876.01,2,10,5176.82,1050.89,20.3,Delhi,Mobile App,UPI,Premium,0,4.8
ORD3715,2024-03-01,Electronics,Sony,50629.73,1,15,43035.27,3916.21,9.1,Delhi,Mobile App,Debit Card,VIP,1,3.8
ORD1101,2024-03-02,Grocery,ITC,1091.13,2,20,1745.81,551.68,31.6,Pune,In-Store,Debit Card,VIP,0,4.2
ORD3376,2024-03-02,Clothing,H&M,4110.75,2,20,6577.2,1085.24,16.5,Mumbai,Mobile App,Cash,Regular,0,3.6
ORD1370,2024-03-02,Clothing,Nike,2690.14,2,20,4304.22,908.19,21.1,Lucknow,Online,UPI,Premium,0,2.6
ORD4144,2024-03-02,Grocery,Patanjali,1043.79,1,0,1043.79,99.16,9.5,Chennai,In-Store,UPI,Premium,0,3.3
ORD3104,2024-03-02,Home & Kitchen,Prestige,6270.29,3,5,17870.33,2448.24,13.7,Mumbai,In-Store,UPI,New,0,3.3
ORD5375,2024-03-02,Electronics,Xiaomi,19109.1,4,0,76436.4,22701.61,29.7,Pune,Online,UPI,Regular,0,4.3
ORD5295,2024-03-03,Grocery,Patanjali,575.22,2,10,1035.4,344.79,33.3,Hyderabad,Online,Credit Card,Premium,0,
ORD5578,2024-03-03,Electronics,Xiaomi,77295.04,2,0,154590.08,14995.24,9.7,Bangalore,In-Store,UPI,Premium,0,
ORD2326,2024-03-03,Beauty,Nykaa,1484.75,1,10,1336.28,193.76,14.5,Ahmedabad,Online,Debit Card,Regular,0,
ORD3232,2024-03-03,Clothing,Adidas,3637.35,1,0,3637.35,796.58,21.9,Hyderabad,Mobile App,Credit Card,Premium,1,2.8
ORD5025,2024-03-03,Home & Kitchen,Bajaj,16309.91,2,0,32619.82,4371.06,13.4,Lucknow,In-Store,Credit Card,Premium,0,4.4
ORD5244,2024-03-04,Beauty,Maybelline,2826.09,2,20,4521.74,963.13,21.3,Lucknow,Mobile App,Credit Card,Premium,0,4.4
ORD4747,2024-03-04,Electronics,Xiaomi,14356.21,1,5,13638.4,3968.77,29.1,Ahmedabad,In-Store,Debit Card,New,0,3.1
ORD5693,2024-03-04,Home & Kitchen,Bajaj,1294.15,3,15,3300.08,1118.73,33.9,Jaipur,In-Store,Debit Card,New,0,2.8
ORD2029,2024-03-05,Grocery,Nestle,469.6,2,20,751.36,189.34,25.2,Lucknow,In-Store,Credit Card,Regular,0,
ORD2543,2024-03-05,Beauty,L'Oreal,1272.41,3,0,3817.23,1198.61,31.4,Lucknow,Mobile App,UPI,Premium,0,4.6
ORD3690,2024-03-05,Sports,Adidas,4516.88,2,10,8130.38,2463.51,30.3,Lucknow,Mobile App,Debit Card,Regular,0,
ORD1175,2024-03-05,Electronics,Xiaomi,72890.57,5,10,328007.57,41328.95,12.6,Kolkata,In-Store,UPI,Regular,0,
ORD4926,2024-03-05,Clothing,Nike,2499.03,1,15,2124.18,586.27,27.6,Lucknow,Online,Debit Card,Regular,0,
ORD5273,2024-03-05,Home & Kitchen,Philips,18200.54,2,10,32760.97,2981.25,9.1,Ahmedabad,Online,Cash,Premium,0,3.1
ORD1242,2024-03-05,Sports,Adidas,4506.02,3,10,12166.25,3990.53,32.8,Mumbai,Online,Debit Card,Premium,0,2.9
ORD5624,2024-03-06,Sports,Puma,280.15,2,0,560.3,196.1,35.0,Lucknow,Mobile App,Credit Card,New,0,
ORD1226,2024-03-06,Grocery,Nestle,280.63,2,15,477.07,127.85,26.8,Lucknow,In-Store,Debit Card,VIP,0,3.0
ORD5158,2024-03-06,Sports,Yonex,7903.83,1,10,7113.45,1636.09,23.0,Ahmedabad,In-Store,UPI,Regular,0,3.3
ORD3559,2024-03-06,Home & Kitchen,Prestige,634.69,2,15,1078.97,86.32,8.0,Pune,Mobile App,Cash,Regular,0,
ORD5505,2024-03-06,Clothing,Adidas,822.92,1,10,740.63,134.79,18.2,Bangalore,In-Store,UPI,Regular,0,
ORD4608,2024-03-06,Clothing,Zara,4651.65,1,10,4186.48,422.83,10.1,Bangalore,In-Store,UPI,New,1,2.8
ORD4289,2024-03-07,Grocery,Patanjali,1128.3,1,10,1015.47,148.26,14.6,Kolkata,In-Store,UPI,Regular,0,2.8
ORD1396,2024-03-08,Clothing,Adidas,849.17,3,5,2420.13,755.08,31.2,Mumbai,In-Store,UPI,New,0,3.3
ORD2692,2024-03-08,Sports,Puma,4307.69,1,20,3446.15,706.46,20.5,Pune,Online,Credit Card,Premium,0,5.0
ORD5516,2024-03-08,Electronics,LG,57491.37,4,0,229965.48,62090.68,27.0,Chennai,Online,Credit Card,Premium,0,3.8
ORD4809,2024-03-08,Electronics,Sony,72359.05,1,15,61505.19,20235.21,32.9,Jaipur,Online,Debit Card,Regular,0,
ORD2972,2024-03-08,Beauty,Lakme,1308.4,1,25,981.3,302.24,30.8,Mumbai,Mobile App,EMI,New,0,2.5
ORD5808,2024-03-08,Grocery,Nestle,188.51,3,5,537.25,93.48,17.4,Kolkata,Online,Debit Card,Regular,0,3.4
ORD2495,2024-03-09,Home & Kitchen,Philips,4119.94,1,20,3295.95,543.83,16.5,Hyderabad,Online,Debit Card,VIP,0,
ORD1337,2024-03-09,Grocery,Nestle,386.15,1,10,347.53,39.97,11.5,Bangalore,In-Store,Debit Card,New,0,4.9
ORD4853,2024-03-09,Home & Kitchen,Usha,2354.99,1,15,2001.74,220.19,11.0,Delhi,Mobile App,UPI,VIP,0,4.1
ORD5321,2024-03-09,Home & Kitchen,Bajaj,15718.25,1,25,11788.69,3430.51,29.1,Hyderabad,In-Store,Debit Card,Premium,0,
ORD2767,2024-03-09,Home & Kitchen,Philips,15328.22,1,5,14561.81,2184.27,15.0,Mumbai,Online,Debit Card,Regular,0,3.2
ORD1895,2024-03-09,Beauty,Nykaa,824.55,5,10,3710.47,356.21,9.6,Mumbai,Online,UPI,Regular,1,
ORD5940,2024-03-09,Home & Kitchen,Philips,14691.11,1,0,14691.11,2100.83,14.3,Pune,Mobile App,UPI,Regular,0,
ORD3987,2024-03-10,Beauty,Nykaa,710.51,3,10,1918.38,656.09,34.2,Mumbai,Online,EMI,Regular,0,3.0
ORD2189,2024-03-10,Home & Kitchen,Philips,11015.77,5,0,55078.85,18286.18,33.2,Ahmedabad,In-Store,Debit Card,VIP,0,4.9
ORD3158,2024-03-10,Electronics,Samsung,61077.58,2,10,109939.64,31222.86,28.4,Ahmedabad,Online,Cash,Premium,0,4.8
ORD1531,2024-03-10,Home & Kitchen,Bosch,16021.47,3,20,38451.53,9535.98,24.8,Hyderabad,Online,UPI,Regular,0,
ORD5757,2024-03-10,Sports,Nike,6903.05,1,10,6212.74,2106.12,33.9,Jaipur,In-Store,Debit Card,VIP,0,4.7
ORD4316,2024-03-10,Beauty,Dove,1646.32,1,10,1481.69,151.13,10.2,Delhi,Online,Credit Card,Regular,0,4.3
ORD4406,2024-03-11,Electronics,Samsung,41945.06,1,0,41945.06,7634.0,18.2,Mumbai,Mobile App,UPI,New,0,4.2
ORD3081,2024-03-11,Beauty,Lakme,1219.03,1,10,1097.13,208.45,19.0,Jaipur,Online,Credit Card,Regular,0,4.8
ORD4219,2024-03-11,Sports,Decathlon,4251.03,1,5,4038.48,940.97,23.3,Delhi,Mobile App,UPI,Premium,0,4.4
ORD1591,2024-03-11,Home & Kitchen,Philips,18999.51,1,5,18049.53,3754.3,20.8,Pune,Online,Credit Card,New,0,
ORD5190,2024-03-11,Beauty,Dove,1323.25,2,20,2117.2,319.7,15.1,Ahmedabad,Online,Credit Card,Premium,0,
ORD3198,2024-03-11,Sports,Yonex,814.96,1,10,733.46,160.63,21.9,Chennai,Mobile App,Debit Card,Premium,0,4.2
ORD3246,2024-03-11,Grocery,Amul,1243.04,1,5,1180.89,318.84,27.0,Pune,Online,Debit Card,Regular,0,4.4
ORD2588,2024-03-11,Grocery,Nestle,1068.89,2,5,2030.89,170.59,8.4,Pune,In-Store,UPI,Regular,0,4.1
ORD1636,2024-03-11,Electronics,Xiaomi,59506.6,1,25,44629.95,12005.46,26.9,Jaipur,In-Store,UPI,New,0,4.6
ORD4550,2024-03-12,Sports,Yonex,4683.67,1,25,3512.75,625.27,17.8,Pune,Online,Debit Card,Regular,0,5.0
ORD3910,2024-03-12,Clothing,Nike,4041.63,1,10,3637.47,1258.56,34.6,Hyderabad,Online,Credit Card,Regular,0,4.3
ORD4829,2024-03-12,Electronics,Xiaomi,58570.7,1,10,52713.63,9646.59,18.3,Kolkata,In-Store,UPI,Premium,0,3.6
ORD4293,2024-03-12,Clothing,Zara,2021.51,1,20,1617.21,433.41,26.8,Lucknow,Mobile App,UPI,Regular,0,3.6
ORD2522,2024-03-13,Home & Kitchen,Usha,18731.47,4,15,63687.0,21462.52,33.7,Bangalore,In-Store,UPI,VIP,0,3.5
ORD2859,2024-03-13,Grocery,Patanjali,483.52,1,20,386.82,115.66,29.9,Ahmedabad,In-Store,Credit Card,VIP,0,
ORD4730,2024-03-13,Electronics,Samsung,41549.15,2,10,74788.47,18846.69,25.2,Ahmedabad,In-Store,UPI,Premium,0,4.3
ORD5334,2024-03-13,Sports,Nike,5105.64,3,15,13019.38,2929.36,22.5,Kolkata,Mobile App,UPI,Regular,0,
ORD4951,2024-03-13,Home & Kitchen,Philips,5686.93,2,5,10805.17,2495.99,23.1,Ahmedabad,In-Store,Cash,Regular,0,4.6
ORD5047,2024-03-13,Electronics,LG,16923.4,5,10,76155.3,22161.19,29.1,Lucknow,In-Store,EMI,Regular,0,4.9
ORD5262,2024-03-14,Clothing,H&M,1426.72,1,5,1355.38,360.53,26.6,Ahmedabad,In-Store,UPI,Regular,0,3.1
ORD2253,2024-03-14,Sports,Adidas,5383.75,1,0,5383.75,947.54,17.6,Delhi,In-Store,Debit Card,New,0,2.6
ORD5037,2024-03-15,Clothing,Nike,4415.06,1,0,4415.06,953.65,21.6,Delhi,Mobile App,UPI,New,0,3.4
ORD5779,2024-03-15,Grocery,ITC,365.34,1,0,365.34,124.22,34.0,Lucknow,Online,Credit Card,Regular,0,
ORD2026,2024-03-15,Clothing,Adidas,1950.33,1,15,1657.78,180.7,10.9,Ahmedabad,In-Store,Debit Card,New,0,4.9
ORD3631,2024-03-15,Grocery,Patanjali,540.43,3,5,1540.23,304.97,19.8,Jaipur,Online,EMI,Premium,0,4.5
ORD2671,2024-03-16,Grocery,Nestle,335.9,1,15,285.51,56.25,19.7,Bangalore,Mobile App,Credit Card,Regular,0,3.5
ORD1734,2024-03-16,Grocery,Britannia,750.14,2,20,1200.22,369.67,30.8,Lucknow,In-Store,UPI,New,0,4.7
ORD2976,2024-03-17,Home & Kitchen,Prestige,16252.65,1,10,14627.39,3218.03,22.0,Jaipur,Online,Credit Card,New,0,4.0
ORD2063,2024-03-17,Clothing,H&M,527.22,1,0,527.22,165.02,31.3,Pune,Online,UPI,Regular,0,
ORD3839,2024-03-17,Clothing,Nike,981.94,4,15,3338.6,317.17,9.5,Delhi,In-Store,UPI,Premium,0,4.5
ORD3159,2024-03-17,Electronics,Apple,20843.28,2,15,35433.58,11267.88,31.8,Pune,Mobile App,UPI,Regular,0,4.7
ORD4371,2024-03-17,Home & Kitchen,Bosch,11199.74,4,0,44798.96,4435.1,9.9,Bangalore,Online,Debit Card,Premium,0,3.0
ORD5372,2024-03-17,Grocery,Britannia,747.09,1,0,747.09,91.14,12.2,Kolkata,Mobile App,Debit Card,Premium,1,2.8
ORD5133,2024-03-18,Electronics,LG,17541.52,1,15,14910.29,1953.25,13.1,Jaipur,In-Store,Cash,Regular,0,2.6
ORD1447,2024-03-18,Home & Kitchen,Prestige,9322.61,1,10,8390.35,696.4,8.3,Kolkata,Mobile App,UPI,Regular,0,
ORD3532,2024-03-18,Electronics,Apple,14877.22,1,20,11901.78,3356.3,28.2,Lucknow,In-Store,Debit Card,Premium,1,
ORD5920,2024-03-18,Grocery,Nestle,1275.18,2,0,2550.36,397.86,15.6,Chennai,Online,UPI,Regular,0,
ORD3829,2024-03-18,Home & Kitchen,Bosch,14223.52,1,0,14223.52,3114.95,21.9,Mumbai,Mobile App,UPI,Regular,0,
ORD4101,2024-03-19,Grocery,Britannia,1325.96,2,10,2386.73,498.83,20.9,Hyderabad,In-Store,UPI,Regular,0,4.5
ORD1240,2024-03-19,Beauty,Lakme,1556.09,4,15,5290.71,1391.46,26.3,Lucknow,In-Store,EMI,Regular,1,
ORD1075,2024-03-19,Electronics,Sony,45242.92,1,10,40718.63,10668.28,26.2,Lucknow,In-Store,Debit Card,Regular,0,4.0
ORD2244,2024-03-19,Sports,Yonex,7919.64,2,10,14255.35,1910.22,13.4,Lucknow,Online,UPI,Regular,0,2.8
ORD2667,2024-03-19,Home & Kitchen,Usha,12537.57,2,0,25075.14,3134.39,12.5,Ahmedabad,Mobile App,Debit Card,New,0,3.3
ORD4930,2024-03-19,Sports,Adidas,1899.98,4,10,6839.93,2024.62,29.6,Kolkata,Mobile App,Debit Card,Regular,0,4.4
ORD5034,2024-03-20,Clothing,Zara,3657.78,1,25,2743.34,375.84,13.7,Delhi,Mobile App,UPI,Premium,0,3.9
ORD5280,2024-03-20,Sports,Decathlon,3750.43,3,10,10126.16,1812.58,17.9,Ahmedabad,Mobile App,UPI,Regular,0,4.9
ORD4755,2024-03-21,Home & Kitchen,Usha,10958.42,1,20,8766.74,1446.51,16.5,Pune,In-Store,Cash,Premium,0,3.7
ORD5344,2024-03-21,Home & Kitchen,Prestige,2624.17,1,5,2492.96,578.37,23.2,Delhi,Mobile App,EMI,Premium,0,3.4
ORD2653,2024-03-21,Clothing,Nike,4197.4,1,0,4197.4,936.02,22.3,Delhi,Online,Credit Card,New,0,2.5
ORD2283,2024-03-22,Home & Kitchen,Usha,10350.55,2,0,20701.1,4036.71,19.5,Bangalore,In-Store,UPI,Premium,0,
ORD5652,2024-03-22,Grocery,Amul,698.51,4,5,2654.34,918.4,34.6,Pune,Online,Credit Card,New,0,4.3
ORD1108,2024-03-22,Sports,Puma,2039.07,5,5,9685.58,852.33,8.8,Delhi,Mobile App,Debit Card,New,0,
ORD4707,2024-03-22,Home & Kitchen,Philips,9887.76,1,5,9393.37,3259.5,34.7,Pune,Mobile App,Credit Card,Premium,0,4.6
ORD2601,2024-03-22,Home & Kitchen,Usha,13484.5,1,5,12810.27,3445.96,26.9,Delhi,Online,UPI,New,0,3.7
ORD2438,2024-03-22,Home & Kitchen,Prestige,11467.5,2,10,20641.5,3364.56,16.3,Ahmedabad,In-Store,Credit Card,Premium,0,2.7
ORD3063,2024-03-22,Grocery,Amul,402.76,5,5,1913.11,447.67,23.4,Mumbai,Mobile App,Debit Card,Premium,0,3.1
ORD3249,2024-03-23,Home & Kitchen,Bajaj,5288.51,2,30,7403.91,1088.37,14.7,Ahmedabad,In-Store,Credit Card,New,0,4.5
ORD2846,2024-03-23,Beauty,Maybelline,1433.68,1,10,1290.31,167.74,13.0,Kolkata,Online,Credit Card,Premium,0,3.0
ORD4028,2024-03-23,Beauty,Maybelline,1218.71,5,0,6093.55,1078.56,17.7,Kolkata,Online,UPI,Regular,0,
ORD4333,2024-03-23,Sports,Adidas,6949.7,2,15,11814.49,1465.0,12.4,Bangalore,In-Store,UPI,Regular,0,
ORD4227,2024-03-23,Grocery,ITC,859.19,1,15,730.31,102.97,14.1,Hyderabad,In-Store,EMI,Regular,0,3.3
ORD1248,2024-03-23,Beauty,Lakme,2075.41,1,5,1971.64,394.33,20.0,Ahmedabad,Online,UPI,Regular,0,4.2
ORD3044,2024-03-23,Electronics,Apple,8153.24,2,25,12229.86,1540.96,12.6,Chennai,Mobile App,Cash,Regular,0,4.3
ORD1172,2024-03-23,Grocery,Amul,958.5,3,5,2731.72,387.9,14.2,Jaipur,Mobile App,Credit Card,Premium,0,
ORD4818,2024-03-23,Clothing,Nike,4691.4,1,25,3518.55,974.64,27.7,Bangalore,Mobile App,Credit Card,VIP,0,3.0
ORD4562,2024-03-24,Home & Kitchen,Prestige,14006.14,2,0,28012.28,7563.32,27.0,Bangalore,Online,UPI,Regular,0,3.3
ORD5363,2024-03-24,Grocery,Patanjali,921.63,1,15,783.39,196.63,25.1,Delhi,Online,Credit Card,Premium,0,3.6
ORD5483,2024-03-24,Clothing,Zara,407.98,4,5,1550.32,395.33,25.5,Bangalore,Online,UPI,Regular,0,
ORD4492,2024-03-24,Electronics,Sony,45296.94,4,5,172128.37,17729.22,10.3,Lucknow,Online,Cash,Regular,0,
ORD2847,2024-03-24,Electronics,LG,79213.29,1,0,79213.29,25981.96,32.8,Lucknow,Online,Debit Card,VIP,0,
ORD3665,2024-03-24,Home & Kitchen,Bosch,13733.55,2,25,20600.32,5067.68,24.6,Bangalore,In-Store,UPI,Premium,0,2.6
ORD5562,2024-03-24,Sports,Puma,5958.74,1,5,5660.8,458.52,8.1,Kolkata,Mobile App,Credit Card,Regular,0,4.5
ORD5504,2024-03-24,Home & Kitchen,Philips,2216.13,2,0,4432.26,598.36,13.5,Delhi,Mobile App,Cash,Regular,0,3.5
ORD3121,2024-03-25,Beauty,Dove,2898.15,1,0,2898.15,883.94,30.5,Mumbai,In-Store,Debit Card,Regular,1,
ORD1780,2024-03-25,Home & Kitchen,Prestige,13303.51,1,25,9977.63,1356.96,13.6,Pune,Mobile App,Cash,Regular,0,3.9
ORD4436,2024-03-25,Electronics,Xiaomi,79255.69,4,30,221915.93,43051.69,19.4,Jaipur,In-Store,Debit Card,Regular,1,5.0
ORD2019,2024-03-25,Beauty,Nykaa,186.7,1,20,149.36,28.53,19.1,Mumbai,Online,UPI,Regular,0,
ORD4252,2024-03-25,Home & Kitchen,Philips,12403.27,5,0,62016.35,11597.06,18.7,Hyderabad,Mobile App,Cash,Regular,0,3.5
ORD2539,2024-03-26,Beauty,Nykaa,157.78,3,10,426.01,74.98,17.6,Kolkata,Online,UPI,Premium,1,4.2
ORD1178,2024-03-26,Grocery,ITC,1107.61,2,25,1661.41,483.47,29.1,Pune,In-Store,Cash,Regular,0,4.0
ORD3702,2024-03-26,Grocery,Nestle,440.38,3,0,1321.14,298.58,22.6,Delhi,Online,UPI,New,1,
ORD2255,2024-03-26,Clothing,Levi's,3307.99,4,25,9923.97,2679.47,27.0,Hyderabad,Mobile App,Credit Card,Premium,0,3.6
ORD2429,2024-03-26,Sports,Adidas,1479.31,1,5,1405.34,205.18,14.6,Chennai,In-Store,Credit Card,New,0,4.7
ORD4629,2024-03-26,Home & Kitchen,Prestige,11111.48,1,0,11111.48,3622.34,32.6,Chennai,Mobile App,UPI,Regular,0,
ORD2783,2024-03-26,Sports,Decathlon,2755.5,1,5,2617.72,806.26,30.8,Lucknow,Mobile App,Credit Card,New,0,2.9
ORD4517,2024-03-26,Sports,Nike,4642.97,2,20,7428.75,1106.88,14.9,Jaipur,Online,UPI,Premium,0,4.2
ORD1812,2024-03-26,Beauty,Maybelline,2343.68,1,15,1992.13,422.33,21.2,Kolkata,Online,UPI,Regular,0,3.5
ORD5298,2024-03-27,Electronics,LG,25540.8,1,10,22986.72,3103.21,13.5,Mumbai,In-Store,UPI,Regular,1,
ORD4388,2024-03-27,Beauty,Lakme,1359.09,2,0,2718.18,342.49,12.6,Ahmedabad,Online,Cash,Regular,0,4.5
ORD5339,2024-03-28,Beauty,Nykaa,2315.93,1,10,2084.34,191.76,9.2,Pune,Online,Debit Card,Regular,0,2.7
ORD1364,2024-03-28,Grocery,Amul,609.82,1,10,548.84,156.97,28.6,Ahmedabad,Online,Credit Card,Premium,0,4.3
ORD2648,2024-03-28,Clothing,H&M,3393.26,1,10,3053.93,271.8,8.9,Ahmedabad,Online,Debit Card,Regular,0,
ORD3634,2024-03-28,Beauty,Lakme,379.66,1,0,379.66,40.24,10.6,Kolkata,In-Store,UPI,New,0,4.5
ORD2728,2024-03-28,Home & Kitchen,Philips,4021.07,4,0,16084.28,1286.74,8.0,Ahmedabad,Online,EMI,Regular,1,
ORD4088,2024-03-29,Clothing,Adidas,383.92,1,20,307.14,33.17,10.8,Lucknow,Online,UPI,Regular,0,3.9
ORD4628,2024-03-29,Beauty,Dove,2745.1,3,5,7823.53,735.41,9.4,Lucknow,Online,UPI,Premium,0,4.2
ORD2526,2024-03-29,Beauty,L'Oreal,2422.99,2,0,4845.98,547.6,11.3,Lucknow,Online,UPI,Premium,0,2.5
ORD3332,2024-03-30,Sports,Yonex,7356.42,5,10,33103.89,6951.82,21.0,Mumbai,In-Store,Credit Card,Regular,0,4.2
ORD1269,2024-03-30,Home & Kitchen,Bosch,16796.31,2,5,31912.99,6191.12,19.4,Bangalore,In-Store,Debit Card,Regular,1,
ORD3069,2024-03-30,Sports,Decathlon,2361.98,3,15,6023.05,1572.02,26.1,Bangalore,Online,Debit Card,Regular,0,3.3
ORD5074,2024-03-30,Clothing,H&M,4702.42,4,0,18809.68,2652.16,14.1,Pune,Online,Debit Card,Regular,0,3.4
ORD5097,2024-03-31,Clothing,Adidas,891.39,1,5,846.82,239.65,28.3,Kolkata,Online,UPI,New,0,5.0
ORD1317,2024-03-31,Grocery,Patanjali,928.76,2,0,1857.52,343.64,18.5,Mumbai,Mobile App,Cash,Regular,0,
ORD3330,2024-03-31,Electronics,LG,79192.14,2,5,150465.07,33102.32,22.0,Lucknow,Mobile App,UPI,New,0,
ORD2898,2024-03-31,Beauty,Lakme,2559.15,1,10,2303.24,511.32,22.2,Jaipur,Online,Cash,Regular,0,4.1
ORD3569,2024-03-31,Home & Kitchen,Usha,15160.79,1,5,14402.75,2995.77,20.8,Kolkata,In-Store,Cash,Regular,0,2.8
ORD1095,2024-03-31,Sports,Decathlon,3286.98,1,5,3122.63,530.85,17.0,Bangalore,In-Store,Debit Card,Premium,0,3.4
ORD1869,2024-04-01,Sports,Adidas,2945.79,1,20,2356.63,365.28,15.5,Pune,Online,Debit Card,Premium,0,3.8
ORD2736,2024-04-02,Home & Kitchen,Philips,4513.23,2,0,9026.46,1056.1,11.7,Bangalore,In-Store,UPI,Regular,0,3.0
ORD5704,2024-04-02,Clothing,Nike,2703.79,1,15,2298.22,241.31,10.5,Lucknow,In-Store,UPI,Regular,0,4.9
ORD1947,2024-04-02,Clothing,H&M,1950.64,2,0,3901.28,788.06,20.2,Delhi,Online,UPI,Premium,1,
ORD4064,2024-04-02,Grocery,Britannia,417.65,2,10,751.77,123.29,16.4,Ahmedabad,Online,UPI,Regular,0,
ORD5679,2024-04-02,Grocery,ITC,1323.46,1,0,1323.46,407.63,30.8,Ahmedabad,In-Store,Credit Card,Regular,0,4.2
ORD4261,2024-04-03,Grocery,Nestle,341.47,1,0,341.47,56.34,16.5,Chennai,In-Store,Cash,Regular,0,2.6
ORD5008,2024-04-03,Home & Kitchen,Bosch,14180.61,3,10,38287.65,4939.11,12.9,Chennai,In-Store,EMI,Regular,0,3.5
ORD5453,2024-04-03,Sports,Decathlon,636.2,3,0,1908.6,542.04,28.4,Chennai,Mobile App,UPI,Regular,0,
ORD3927,2024-04-03,Sports,Puma,2620.07,4,10,9432.25,2141.12,22.7,Ahmedabad,Online,UPI,Regular,0,4.5
ORD4185,2024-04-03,Beauty,Maybelline,1711.67,3,5,4878.26,1004.92,20.6,Hyderabad,Online,UPI,VIP,0,
ORD3353,2024-04-03,Electronics,Samsung,55415.77,1,25,41561.83,4904.3,11.8,Jaipur,Mobile App,UPI,VIP,0,2.8
ORD2240,2024-04-04,Clothing,Nike,4633.26,3,20,11119.82,2201.72,19.8,Bangalore,In-Store,Credit Card,Premium,0,3.7
ORD3506,2024-04-04,Grocery,Amul,387.0,2,0,774.0,245.36,31.7,Pune,Online,Debit Card,VIP,0,4.1
ORD4924,2024-04-05,Beauty,L'Oreal,2973.34,1,0,2973.34,930.66,31.3,Ahmedabad,In-Store,Cash,Regular,0,
ORD1244,2024-04-05,Clothing,Adidas,3160.68,2,0,6321.36,2022.84,32.0,Pune,Online,UPI,Regular,0,3.3
ORD2252,2024-04-05,Electronics,Samsung,75061.15,2,5,142616.18,42927.47,30.1,Hyderabad,Online,Credit Card,Regular,0,
ORD1993,2024-04-05,Home & Kitchen,Usha,9317.44,1,15,7919.82,1528.53,19.3,Mumbai,Mobile App,Debit Card,Regular,0,
ORD5433,2024-04-05,Sports,Adidas,7352.95,2,5,13970.6,2570.59,18.4,Kolkata,Online,Credit Card,VIP,0,3.6
ORD1946,2024-04-06,Sports,Adidas,6478.33,1,5,6154.41,1901.71,30.9,Bangalore,In-Store,Credit Card,New,0,3.0
ORD5055,2024-04-06,Beauty,Maybelline,766.3,3,10,2069.01,684.84,33.1,Hyderabad,Online,Debit Card,Regular,0,5.0
ORD4428,2024-04-06,Clothing,H&M,3984.73,3,15,10161.06,2357.37,23.2,Mumbai,In-Store,Debit Card,Regular,0,3.2
ORD1911,2024-04-06,Beauty,L'Oreal,2736.04,1,5,2599.24,756.38,29.1,Pune,In-Store,Credit Card,New,0,3.8
ORD1767,2024-04-06,Electronics,Samsung,7214.14,2,0,14428.28,3751.35,26.0,Ahmedabad,Mobile App,Credit Card,New,1,4.3
ORD1253,2024-04-07,Beauty,L'Oreal,2074.19,2,10,3733.54,1303.01,34.9,Hyderabad,Mobile App,Credit Card,New,0,4.5
ORD1639,2024-04-07,Clothing,Zara,858.37,1,5,815.45,196.52,24.1,Bangalore,Online,Credit Card,Premium,0,4.4
ORD1541,2024-04-08,Clothing,Levi's,696.12,2,5,1322.63,362.4,27.4,Bangalore,Online,Credit Card,Regular,0,3.4
